Fecha valor,Fecha de operación,Importe,Moneda,Concepto,Entidad,Nombre de producto,Tipo de producto,Tipo de movimiento,Categoría,Nota
18/09/18,18/09/18,"-130,00",EUR,Recibo fundacion colegio alborada,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Estudios,"Nº contrato:edu76490006001000000000000000001702 ; nº recibo:2018-09-14-18.05.14.782147 ; titular: plazas becerra, javier ; más información: lucia- +comedor 130e"
18/09/18,18/09/18,"-65,00",EUR,Recibo fundacion colegio alborada,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Estudios,"Nº contrato:edu76490006001000000000000000001702 ; nº recibo:2018-09-14-18.05.15.636205 ; titular: plazas becerra, javier ; más información: natalia- +cuota secundaria 156e / +beca fca -91e"
18/09/18,18/09/18,"-65,00",EUR,Recibo fundacion colegio alborada,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Estudios,"Nº contrato:edu76490006001000000000000000001702 ; nº recibo:2018-09-14-18.05.15.636057 ; titular: plazas becerra, javier ; más información: lucia- +cuota secundaria 156e / +beca fca -91e"
18/09/18,,"-8,74",EUR,Pago en avda union europea meco,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Operacion
17/09/18,17/09/18,"20,00",EUR,Transferencia recibida de ing bank nv sucursal en espaa,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Ingreso,Transferencias,Transferencia recibida
17/09/18,17/09/18,"-220,00",EUR,Reintegro efectivo tarjeta bankia 2257 meco es,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Efectivo,Bankia 2257 meco es ; tarjeta :1038 ; titular : javier hernando plazas becerra ; cambio divisa : 0
17/09/18,,"-8,88",EUR,Amazon.es amazon.es amazon.es lu,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Servicios y productos online,
15/09/18,,"-13,99",EUR,Pago en media markt alcala madrid,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Electrónica,Operacion
15/09/18,,"-63,41",EUR,Pago en grupo ahorramas 1371 meco,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Operacion
15/09/18,,"-29,70",EUR,Pago en mcdonald s la dehesa alcala de hen,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Restaurante,Operacion
14/09/18,,"-3,66",EUR,Alamo rent acar tolls,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Parking y peaje,
14/09/18,,"-67,49",EUR,Theale taxis,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Transportes,
13/09/18,,"-70,00",EUR,Bkt-mad-park-o-ca,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Parking y peaje,
13/09/18,,"-32,05",EUR,Fr.tidebuy.com,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Servicios y productos online,
13/09/18,,"-34,86",EUR,Crown rivers,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Restaurante,
12/09/18,12/09/18,"-5,78",EUR,Electricidad endesa energia sa factura de electr,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Electricidad,
12/09/18,,"-14,90",EUR,Pago en leroy merlin espana sl alcala de hen,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Hogar,Operacion
11/09/18,11/09/18,"-106,58",EUR,Recibo residencial los olmedos ( c/ estonia 8 ),Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Comunidad,"Nº contrato:000000155659 ; nº recibo:01027080472960002010000000020 ; titular: hernando plazas becerra javier ; más información: cuota septiembre duplex j gar11 tra10 106,58"
11/09/18,,"-2,99",EUR,Pago en hp printing and comput,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Electrónica,Autorizacion
11/09/18,,"-52,65",EUR,Pago en leroy merlin espana sl alcala de hen,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Hogar,Operacion
11/09/18,,"-10,81",EUR,Sainsburys s/mkts,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Supermercado,
11/09/18,,"-17,91",EUR,Gwr reading sst,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Transportes,
10/09/18,,"-55,41",EUR,Pago en mercadona cc alcala magna alcala henare,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Operacion
10/09/18,,"-2,99",EUR,Pago en hp printing and comput las rozas,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Electrónica,Operacion
9/09/18,9/09/18,"200,00",EUR,Traspaso periódico recibido,Ing Direct,Cuenta NARANJA,Cuenta,No computable,Traspasos y transferencias,Spo from 1708097649
9/09/18,9/09/18,"-200,00",EUR,Traspaso periódico emitido nómina,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Spo to 2005048502
9/09/18,,"-6,28",EUR,Tower hotel,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Restaurante,
9/09/18,,"-9,54",EUR,Imperial hotel,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Restaurante,
9/09/18,,"-14,25",EUR,Heathrow rail link,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Transportes,
9/09/18,,"-22,66",EUR,Gwr lond padd sst,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Transportes,
9/09/18,,"-7,58",EUR,Alamo rent acar tolls,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Parking y peaje,
9/09/18,,"-3,98",EUR,Starbucks,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Restaurante,
9/09/18,,"-14,02",EUR,Paddington station,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Restaurante,
9/09/18,,"-11,39",EUR,Nandos chickenland,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Restaurante,
7/09/18,,"-70,75",EUR,Pago en gil explotacion daganzo de ar,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Operacion
7/09/18,,"-6,47",EUR,Pago en grupo ahorramas 1371 meco,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Operacion
6/09/18,6/09/18,"-400,00",EUR,Traspaso periódico emitido nómina,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Spo to 2700287602
6/09/18,6/09/18,"400,00",EUR,Traspaso periódico recibido,Ing Direct,Imprevistos,Cuenta,No computable,Traspasos y transferencias,Spo from 1708097649
5/09/18,5/09/18,"-1.248,96",EUR,Cargo mensual tarjeta crédito,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Tarjeta crédito,Liq. tarjeta crédito : 0160001 ;
5/09/18,,"-6,75",EUR,Pago en grupo ahorramas 1371 meco,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Operacion
5/09/18,,"-65,16",EUR,"Pago en oyambre 1, s.l. meco",Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Gasolina,Operacion
4/09/18,4/09/18,"-140,00",EUR,Transferencia emitida a club de atletismo ajalkala cuota temporada 2018-2019 lucia plazas buendia,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Deporte,Cuota temporada 2018-2019 lucia plazas buendia
4/09/18,4/09/18,"-106,55",EUR,Financiera fracciona / evo finance septiembre2018-re,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Préstamos,
4/09/18,4/09/18,"-129,42",EUR,"Telefonos telefonica de espana, s.a.u. fijo918307558.sep",Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Internet,
4/09/18,,"6,99",EUR,Abono en alcampo s a alcala henare,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Operacion
4/09/18,,"-13,46",EUR,Pago en alcampo s a alcala henare,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Operacion
4/09/18,,"-35,98",EUR,Pago en stradivarius alcala de hen,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Ropa,Operacion
4/09/18,,"-24,98",EUR,Amzn mktp es,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Servicios y productos online,
3/09/18,3/09/18,"-11,54",EUR,Recibo tuenti technologies,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Móvil,Nº contrato:89662838 ; nº recibo:2018241001693237 ; titular: javier plazas ? ; más información: factura tuenti
3/09/18,3/09/18,"-68,87",EUR,Cargo cuota de préstamo,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Préstamos,Cargo cuota préstamo 7708302256/9
3/09/18,3/09/18,"-6,00",EUR,Recibo tuenti technologies,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Móvil,Nº contrato:89652753 ; nº recibo:2018241001692964 ; titular: javier plazas ? ; más información: factura tuenti
3/09/18,,"-55,25",EUR,"Pago en c.padel moraleja tr,sa alcobendas",Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Parking y peaje,Operacion
3/09/18,3/09/18,"-22,01",EUR,Seguros adeslas madrid,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Seguro salud,
3/09/18,3/09/18,"-10,00",EUR,Adeudo recibo parroquia ntra sra del transito,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Solidaridad,
3/09/18,,"-13,29",EUR,Pago en carrefour alcala alcala de hen,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Operacion
2/09/18,,"-27,01",EUR,Amazon.es,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Servicios y productos online,
1/09/18,1/09/18,"0,08",EUR,Intereses a su favor,Ing Direct,Cuenta NARANJA,Cuenta,Ingreso,Rendimientos,
1/09/18,1/09/18,"0,01",EUR,Abono promoción cta. impuestos cero,Ing Direct,Imprevistos,Cuenta,Ingreso,Devolución impuestos,Abono promoción devolución hacienda
1/09/18,1/09/18,"0,03",EUR,Intereses a su favor,Ing Direct,Imprevistos,Cuenta,Ingreso,Rendimientos,
1/09/18,,"-28,76",EUR,Pago en avda union europea meco,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Operacion
31/08/18,31/08/18,"-184,56",EUR,Recibo wizink bank sa,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Tarjeta crédito,"Nº contrato:0004909431422680000001465010000 ; nº recibo:2018-08-29-19.41.29.263985 ; titular: plazas becerra, ; más información: pago mensual tarjeta 0000 liquidacion al dia : 29.08.2018"
31/08/18,,"-281,09",EUR,Pago en avda union europea meco,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Operacion
31/08/18,,"-4,00",EUR,Pago en cons transportes madrid,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Transportes,Operacion
31/08/18,,"-4,00",EUR,Pago en cons transportes madrid,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Transportes,Operacion
31/08/18,,"-4,95",EUR,Pago en farmacia me isabel garcia alameda,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Farmacia,Operacion
31/08/18,31/08/18,"-53,54",EUR,Tarjeta credito javier hernando plazas becerra,Sabadell,CUENTA EXPANSIÓN,Cuenta,No computable,Traspasos y transferencias,
31/08/18,31/08/18,"-567,87",EUR,Prestamos adeudo cuota n.8072699409 31/08/18,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Hipoteca,
31/08/18,31/08/18,"-36,63",EUR,Financiera financiera el corte ingles e.f. ecivp015879155874,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Hogar,
31/08/18,31/08/18,"-82,32",EUR,Agua canal de isabel ii s a,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Agua,
31/08/18,31/08/18,"-98,67",EUR,Financiera financiera el corte ingles e.f. ecivp015879155873,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Hogar,
31/08/18,,"184,56",EUR,Pago recibo mes anterior,Wizink,Visa Oro,Tarjeta de crédito,No computable,Tarjeta crédito,
30/08/18,30/08/18,"100,00",EUR,Transferencia recibida de a.e.a.t. devoluciones tributarias aeat apl:abono antic dedu familiares-fng18mod:143inf:familia numerosa gen 07-2018 exp:2018dev14329420216q aeat,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Ingreso,Devolución impuestos,Aeat apl:abono antic dedu familiares-fng18mod:143inf:familia numerosa gen 07-2018 exp:2018dev14329420216q aeat
30/08/18,,"-371,36",EUR,Pago en talleres busmacar sl alcala de hen,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Mantenimiento vehículo,Operacion
30/08/18,30/08/18,"-11,40",EUR,Gas gas natural servicios s.a gns181167550818,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Gas,
29/08/18,,"-9,35",EUR,Pago en avda union europea meco,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Operacion
28/08/18,,"-23,62",EUR,Pago en kinetike boadilla del,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Espectáculos,Operacion
28/08/18,,"-12,37",EUR,Pago en avda union europea meco,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Operacion
28/08/18,28/08/18,"-165,00",EUR,Transferencia a sofia plazas buendia,Sabadell,CUENTA EXPANSIÓN,Cuenta,No computable,Traspasos y transferencias,
27/08/18,,"-29,96",EUR,Pago en mercadona ensanche alcala henare,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Operacion
27/08/18,,"-401,17",EUR,Libreria abecedario,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Librería,
26/08/18,,"-16,10",EUR,Llao llao,Sabadell,VISA CLASSIC-********5288,Tarjeta de crédito,Gasto,Restaurante,Alcala de hen
26/08/18,,"-8,27",EUR,Amzn mktp es,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Servicios y productos online,
25/08/18,25/08/18,"-75,00",EUR,Traspaso interno emitido,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Transferencias,Móvil motorola
25/08/18,,"-55,45",EUR,"Pago en oyambre 1, s.l. meco",Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Operacion
25/08/18,,"-22,48",EUR,Grupo ahorramas 1371,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Supermercado,
24/08/18,24/08/18,"-106,58",EUR,Recibo residencial los olmedos ( c/ estonia 8 ),Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Comunidad,"Nº contrato:000000155659 ; nº recibo:01027060809420002010000000020 ; titular: hernando plazas becerra javier ; más información: cuota agosto duplex j gar11 tra10 106,58"
24/08/18,,"-10,00",EUR,Pago en es puente san fernando s fernando,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Gasolina,Operacion
24/08/18,24/08/18,"3.585,90",EUR,"Nomina audatex datos espana, s.a.",Sabadell,CUENTA EXPANSIÓN,Cuenta,Ingreso,Nómina,
23/08/18,,"-36,65",EUR,Pago en leroy merlin espana sl alcala de hen,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Hogar,Operacion
23/08/18,,"-15,49",EUR,Pago en avda union europea meco,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Operacion
23/08/18,,"40,00",EUR,Autodesguace el choque,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Otros gastos,
22/08/18,,"-14,18",EUR,Pago en kinetike boadilla del,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Espectáculos,Operacion
22/08/18,,"-56,62",EUR,"Pago en oyambre 1, s.l. meco",Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Operacion
22/08/18,22/08/18,"-62,70",EUR,Electricidad endesa energia sa factura de electr,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Electricidad,
22/08/18,,"-129,00",EUR,Amazon.es amazon.es,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Servicios y productos online,
22/08/18,,"-40,00",EUR,Autodesguace el choque,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Otros gastos,
20/08/18,20/08/18,"9.000,00",EUR,Transferencia recibida de javier hernando plazas becerra bonus solera 2018,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Bonus solera 2018
20/08/18,,"-2,99",EUR,Pago en hp printing and comput las rozas,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Electrónica,Operacion
20/08/18,,"-13,63",EUR,Pago en avda union europea meco,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Operacion
20/08/18,,"-11,94",EUR,Pago en farmacia me isabel garcia alameda,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Farmacia,Operacion
20/08/18,20/08/18,"-9.000,00",EUR,Transferencia a javier hernando plazas becerra,Sabadell,CUENTA EXPANSIÓN,Cuenta,No computable,Traspasos y transferencias,
20/08/18,20/08/18,"9.324,69",EUR,"Nomina audatex datos espana, s.a.",Sabadell,CUENTA EXPANSIÓN,Cuenta,Ingreso,Nómina,
19/08/18,,"-15,92",EUR,Dia meco 483,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Supermercado,
18/08/18,,"-55,68",EUR,Avda union europea,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Supermercado,
17/08/18,,"-50,00",EUR,Pago en cedipsa 05821 1 san esteb s esteban mol,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Operacion
17/08/18,17/08/18,"-53,52",EUR,"Seguros ocaso, s.a. seguros/reaseguros madrid",Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Seguro vida,
17/08/18,17/08/18,"-53,52",EUR,"Seguros ocaso, s.a. seguros/reaseguros madrid",Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Seguro vida,
17/08/18,,"-12,50",EUR,Castellana de autopistas,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Parking y peaje,
17/08/18,,"-82,00",EUR,Restauracion e hosteleria,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Restaurante,
16/08/18,,"-24,77",EUR,Pago en froiz la guardia a guarda,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Operacion
15/08/18,,"-13,00",EUR,Pago en casa teresa viana do cast,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Restaurante,Operacion
14/08/18,,"-72,00",EUR,Pago en e.s.san roque la guardia,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Operacion
13/08/18,,"-74,24",EUR,"Pago en oyambre 1, s.l. meco",Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Operacion
13/08/18,,"-12,50",EUR,Pago en castellana de autopistas san rafael,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Parking y peaje,Operacion
13/08/18,13/08/18,"-5,78",EUR,Electricidad endesa energia sa factura de electr,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Electricidad,
11/08/18,,"-46,62",EUR,"Pago en oyambre 1, s.l. meco",Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Gasolina,Operacion
11/08/18,,"-75,21",EUR,"Pago en dia, s.a. meco",Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Operacion
11/08/18,,"-18,95",EUR,Pago en mercamax meco,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Restaurante,Operacion
10/08/18,10/08/18,"-988,00",EUR,Traspaso interno emitido,Ing Direct,Cuenta NÓMINA Cotitular Claudia - Compra Casa,Cuenta,No computable,Traspasos y transferencias,Curso claudia
10/08/18,10/08/18,"988,00",EUR,Transferencia internac. recibida,Ing Direct,Cuenta NÓMINA Cotitular Claudia - Compra Casa,Cuenta,Ingreso,Transferencias,
10/08/18,10/08/18,"988,00",EUR,Traspaso interno recibido,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Curso claudia
9/08/18,9/08/18,"200,00",EUR,Traspaso periódico recibido,Ing Direct,Cuenta NARANJA,Cuenta,No computable,Traspasos y transferencias,Spo from 1708097649
9/08/18,9/08/18,"-200,00",EUR,Traspaso periódico emitido nómina,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Spo to 2005048502
9/08/18,,"-18,34",EUR,Pago en avda union europea meco,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Supermercado,Operacion
8/08/18,,"-18,00",EUR,Pago en kinetike boadilla del,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Espectáculos,Operacion
6/08/18,6/08/18,"-51,15",EUR,Recibo ayuntamiento de meco,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Ayuntamiento,Nº contrato:s00000164854 ; nº recibo:2018-08-03-07.33.04.922693 ; titular: plazas becerra javier hernando ; más información: s.e.p. personas fisicas. plazo 4 de 5 de 2018 exp. 0000000350
6/08/18,6/08/18,"-400,00",EUR,Traspaso periódico emitido nómina,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Spo to 2700287602
6/08/18,6/08/18,"400,00",EUR,Traspaso periódico recibido,Ing Direct,Imprevistos,Cuenta,No computable,Traspasos y transferencias,Spo from 1708097649
6/08/18,6/08/18,"-129,42",EUR,"Telefonos telefonica de espana, s.a.u. fijo918307558.ago",Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Internet,
5/08/18,5/08/18,"-1.387,06",EUR,Cargo mensual tarjeta crédito,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Tarjeta crédito,Liq. tarjeta crédito : 0160001 ;
5/08/18,,"-6,71",EUR,Pago en farmacia me isabel garcia alameda,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Farmacia,Operacion
5/08/18,,"-14,40",EUR,Alamo rent acar tolls,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Parking y peaje,
4/08/18,,"-67,48",EUR,Pago en grupo ahorramas 1371 meco,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Supermercado,Operacion
4/08/18,,"-14,20",EUR,Pago en brico depot alcala de hen alcala henare,Ing Direct,Tarjeta Crédito,Tarjeta de crédito,Gasto,Hogar,Operacion
4/08/18,,"-6,37",EUR,Pago en farmacia 24h alcarria alcala de hen,Ing Direct,Tarjeta Claudia,Tarjeta de crédito,Gasto,Farmacia,Operacion
3/08/18,3/08/18,"-68,87",EUR,Cargo cuota de préstamo,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Préstamos,Cargo cuota préstamo 7708302256/8
2/08/18,2/08/18,"-202,00",EUR,Transferencia emitida a colegio calasanz matrícula cfgm online claudia buendia,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Estudios,Matrícula cfgm online claudia buendia
2/08/18,2/08/18,"-106,55",EUR,Financiera fracciona / evo finance agosto 2018-re,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Préstamos,
2/08/18,2/08/18,"-22,01",EUR,Seguros adeslas madrid,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Seguro salud,
1/08/18,1/08/18,"0,39",EUR,Intereses a su favor,Ing Direct,Cuenta NARANJA,Cuenta,Ingreso,Rendimientos,
1/08/18,1/08/18,"-6,00",EUR,Recibo tuenti technologies,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Móvil,Nº contrato:89662838 ; nº recibo:2018211002992710 ; titular: javier plazas ? ; más información: factura tuenti
1/08/18,1/08/18,"-6,74",EUR,Recibo tuenti technologies,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Gasto,Móvil,Nº contrato:89652753 ; nº recibo:2018211002992427 ; titular: javier plazas ? ; más información: factura tuenti
1/08/18,1/08/18,"0,04",EUR,Abono promoción cta. impuestos cero,Ing Direct,Imprevistos,Cuenta,Ingreso,Devolución impuestos,Abono promoción devolución hacienda
1/08/18,1/08/18,"0,15",EUR,Intereses a su favor,Ing Direct,Imprevistos,Cuenta,Ingreso,Rendimientos,
1/08/18,1/08/18,"-10,00",EUR,Adeudo recibo parroquia ntra sra del transito,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Solidaridad,
31/07/18,31/07/18,"-1.292,89",EUR,Recibo wizink bank sa,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Tarjeta crédito,"Nº contrato:0004909431422680000001465010000 ; nº recibo:2018-07-27-20.07.27.912930 ; titular: plazas becerra, ; más información: pago mensual tarjeta 0000 liquidacion al dia : 26.07.2018"
31/07/18,31/07/18,"-61,64",EUR,Tarjeta credito javier hernando plazas becerra,Sabadell,CUENTA EXPANSIÓN,Cuenta,No computable,Traspasos y transferencias,
31/07/18,31/07/18,"-36,56",EUR,Financiera financiera el corte ingles e.f. ecivp015879155874,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Hogar,
31/07/18,31/07/18,"-98,67",EUR,Financiera financiera el corte ingles e.f. ecivp015879155873,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Hogar,
31/07/18,31/07/18,"-567,87",EUR,Prestamos adeudo cuota n.8072699409 31/07/18,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Hipoteca,
30/07/18,28/07/18,"-3.000,00",EUR,Transferencia a javier hernando plazas becerra,Sabadell,CUENTA EXPANSIÓN,Cuenta,No computable,Traspasos y transferencias,
28/07/18,28/07/18,"3.000,00",EUR,Transferencia recibida de javier hernando plazas becerra nomina solera julio 2018,Ing Direct,Cuenta NÓMINA Principal,Cuenta,No computable,Traspasos y transferencias,Nomina solera julio 2018
28/07/18,,"-61,80",EUR,Avda union europea,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Supermercado,
27/07/18,,"-13,10",EUR,Avda union europea,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Supermercado,
27/07/18,,"-26,13",EUR,Avda union europea,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Supermercado,
24/07/18,24/07/18,"3.833,71",EUR,"Nomina audatex datos espana, s.a.",Sabadell,CUENTA EXPANSIÓN,Cuenta,Ingreso,Nómina,
24/07/18,,"-2,00",EUR,Autopista m12 seitt,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Parking y peaje,
23/07/18,23/07/18,"-43,23",EUR,Electricidad endesa energia sa factura de electr,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Electricidad,
23/07/18,22/07/18,"-200,00",EUR,Transferencia a sofia plazas buendia,Sabadell,CUENTA EXPANSIÓN,Cuenta,No computable,Traspasos y transferencias,
23/07/18,,"-15,96",EUR,Alamo rent acar tolls,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Parking y peaje,
21/07/18,,"-32,37",EUR,Grupo ahorramas 1371,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Supermercado,
20/07/18,20/07/18,"100,00",EUR,Transferencia recibida de a.e.a.t. devoluciones tributarias aeat apl:abono antic dedu familiares-fng18mod:143inf:familia numerosa gen 06-2018 exp:2018dev14329420184z aeat,Ing Direct,Cuenta NÓMINA Principal,Cuenta,Ingreso,Devolución impuestos,Aeat apl:abono antic dedu familiares-fng18mod:143inf:familia numerosa gen 06-2018 exp:2018dev14329420184z aeat
20/07/18,20/07/18,"-41,04",EUR,Electricidad endesa energia sa factura de gas pm,Sabadell,CUENTA EXPANSIÓN,Cuenta,Gasto,Gas,
20/07/18,,"-18,80",EUR,Avda union europea,Wizink,Visa Oro,Tarjeta de crédito,Gasto,Supermercado,
