Fecha valor,Fecha de operación,Importe,Moneda,Concepto,Entidad,Nombre de producto,Tipo de producto,Tipo de movimiento,Categoría,Nota
5/7/21,5/7/21,"-731,86",EUR,Cargo mensual tarjeta crédito,ING,Cuenta NÓMINA,Cuenta,No computable,Tarjeta crédito,Liq. tarjeta cr�dito : 0160001
3/7/21,3/7/21,"-136,44",EUR,Cargo cuota de préstamo,ING,Cuenta NÓMINA,Cuenta,Gasto,Préstamos,Cargo cuota pr�stamo 7715027306/12
3/7/21,3/7/21,"-90,23",EUR,Cargo cuota de préstamo,ING,Cuenta NÓMINA,Cuenta,Gasto,Préstamos,Cargo cuota pr�stamo 7712284698/26
2/7/21,2/7/21,"4.500,00",EUR,Transferencia recibida de javier hernando plazas becerra traspaso ing nomina junio,ING,Cuenta NÓMINA,Cuenta,No computable,Traspasos y transferencias,Traspaso ing nomina junio
1/7/21,1/7/21,"-7,35",EUR,Recibo telefonica moviles espana,ING,Cuenta NÓMINA,Cuenta,Gasto,Móvil,Factura tuenti
1/7/21,1/7/21,"-7,55",EUR,Recibo telefonica moviles espana,ING,Cuenta NÓMINA,Cuenta,Gasto,Móvil,Factura tuenti
1/7/21,1/7/21,"-13,24",EUR,Recibo metlife europe designated activitycompany,ING,Cuenta NÓMINA,Cuenta,Gasto,Seguro vida,0020217254567214899p:2203014569 p.net 12.20 con 0.04 clea 0.02 ips 0.98 mes vto 010721 politica privacidad www.metlife.es 900201040
1/7/21,1/7/21,"-77,89",EUR,Recibo servicios financieros carrefour efc sa,ING,Cuenta NÓMINA,Cuenta,Gasto,Electrónica,Financie-julio
1/7/21,1/7/21,"-5,95",EUR,Recibo telefonica moviles espana,ING,Cuenta NÓMINA,Cuenta,Gasto,Móvil,Factura tuenti
30/6/21,30/6/21,"-20,00",EUR,Ingreso fondos-planes,ING,Cuenta NÓMINA,Cuenta,No computable,Inversiones,Aportaciones al plan: 4103616046-15-11
30/6/21,30/6/21,"-635,74",EUR,Recibo wizink bank s.a.u.,ING,Cuenta NÓMINA,Cuenta,No computable,Tarjeta crédito,Pago mensual tarjeta 5267xxxxxxxx3740 liquidacion al dia : 26.06.2021
25/6/21,25/6/21,"-77,56",EUR,"Recibo endesa energia, s.a.",ING,Cuenta NÓMINA,Cuenta,Gasto,Electricidad,Factura de electricidad pm9108n0163772 contrato 012162261633 de endesa energia sau
25/6/21,25/6/21,"100,00",EUR,Transferencia recibida de a.e.a.t. devoluciones tributarias aeat apl:abono antic dedu familiares-fng21mod:143inf:familia numerosa gen 05-2021 exp:2021dev14329420179q aeat,ING,Cuenta NÓMINA,Cuenta,Ingreso,Devolución impuestos,Aeat apl:abono antic dedu familiares-fng21mod:143inf:familia numerosa gen 05-2021 exp:2021dev14329420179q aeat
24/6/21,24/6/21,"-68,98",EUR,Recibo vodafone,ING,Cuenta NÓMINA,Cuenta,Gasto,Internet,Factura: yi21-010777028/
18/6/21,18/6/21,"-1.244,80",EUR,Recibo asteri nova s.l.,ING,Cuenta NÓMINA,Cuenta,Gasto,Alquiler y compra,Recibo la gomera - junio (n. 9)
17/6/21,17/6/21,"-962,50",EUR,Recibo asteri nova s.l.,ING,Cuenta NÓMINA,Cuenta,Gasto,Alquiler y compra,Recibo mejoras 4
13/6/21,13/6/21,"-60,00",EUR,Reintegro efectivo tarjeta bankia 2257 meco es,ING,Cuenta NÓMINA,Cuenta,Gasto,Deporte,Bankia 2257 meco es
11/6/21,11/6/21,"-99,02",EUR,Recibo residencial los olmedos ( c/ estonia 8 ),ING,Cuenta NÓMINA,Cuenta,Gasto,Comunidad,"Cuota junio duplex j 99,02"
9/6/21,9/6/21,"-242,87",EUR,"Recibo volkswagen bank, gmbh s.e.",ING,Cuenta NÓMINA,Cuenta,Gasto,Compra vehículo,"Vcto. 09/06/2021, contrato: 01fi50031252,atencion cliente volkswagen bank : 914279900,el pago de este recibo no implica pagos anteriores."
9/6/21,9/6/21,"-200,00",EUR,Transferencia emitida a obispado de alcala complurutum xacobeo 2021,ING,Cuenta NÓMINA,Cuenta,Gasto,Otros ocio,Complurutum xacobeo 2021
6/6/21,6/6/21,"-400,00",EUR,Traspaso periódico emitido nómina,ING,Cuenta NÓMINA,Cuenta,No computable,Traspasos y transferencias,Spo to 2700287602
6/6/21,6/6/21,"400,00",EUR,Traspaso periódico recibido,ING,Cuenta Impuestos Cero,Cuenta,No computable,Traspasos y transferencias,Spo from 1708097649
5/6/21,5/6/21,"-937,12",EUR,Cargo mensual tarjeta crédito,ING,Cuenta NÓMINA,Cuenta,No computable,Tarjeta crédito,Liq. tarjeta cr�dito : 0160001
3/6/21,3/6/21,"-136,44",EUR,Cargo cuota de préstamo,ING,Cuenta NÓMINA,Cuenta,Gasto,Préstamos,Cargo cuota pr�stamo 7715027306/11
3/6/21,3/6/21,"-50,50",EUR,Recibo fundacion colegio alborada,ING,Cuenta NÓMINA,Cuenta,Gasto,Estudios,Cobro procedente de la factura 61662
3/6/21,3/6/21,"-180,00",EUR,Recibo fundacion colegio alborada,ING,Cuenta NÓMINA,Cuenta,Gasto,Estudios,Cobro procedente de la factura 61288
3/6/21,3/6/21,"-70,00",EUR,Recibo fundacion colegio alborada,ING,Cuenta NÓMINA,Cuenta,Gasto,Estudios,Cobro procedente de la factura 60947
3/6/21,3/6/21,"-90,23",EUR,Cargo cuota de préstamo,ING,Cuenta NÓMINA,Cuenta,Gasto,Préstamos,Cargo cuota pr�stamo 7712284698/25
2/6/21,2/6/21,"-77,89",EUR,Recibo servicios financieros carrefour efc sa,ING,Cuenta NÓMINA,Cuenta,Gasto,Electrónica,Financie-junio
2/6/21,2/6/21,"4.000,00",EUR,Transferencia recibida de javier hernando plazas becerra ing nomina mayo,ING,Cuenta NÓMINA,Cuenta,No computable,Traspasos y transferencias,Ing nomina mayo
1/6/21,1/6/21,"0,02",EUR,Intereses a su favor,ING,Cuenta NARANJA,Cuenta,Ingreso,Rendimientos,
1/6/21,1/6/21,"0,01",EUR,Abono promoción cta. impuestos cero,ING,Cuenta Impuestos Cero,Cuenta,Ingreso,Devolución impuestos,Abono promoci�n devoluci�n hacienda
1/6/21,1/6/21,"0,02",EUR,Intereses a su favor,ING,Cuenta Impuestos Cero,Cuenta,Ingreso,Rendimientos,
1/6/21,1/6/21,"-13,24",EUR,Recibo metlife europe designated activitycompany,ING,Cuenta NÓMINA,Cuenta,Gasto,Seguro vida,0020217246885217617p:2203014569 p.net 12.20 con 0.04 clea 0.02 ips 0.98 mes vto 010621 politica privacidad www.metlife.es 900201040
1/6/21,1/6/21,"-6,35",EUR,Recibo telefonica moviles espana,ING,Cuenta NÓMINA,Cuenta,Gasto,Móvil,Factura tuenti
1/6/21,1/6/21,"-5,95",EUR,Recibo telefonica moviles espana,ING,Cuenta NÓMINA,Cuenta,Gasto,Móvil,Factura tuenti
1/6/21,1/6/21,"-6,95",EUR,Recibo telefonica moviles espana,ING,Cuenta NÓMINA,Cuenta,Gasto,Móvil,Factura tuenti
31/5/21,31/5/21,"-296,85",EUR,Recibo wizink bank s.a.u.,ING,Cuenta NÓMINA,Cuenta,No computable,Tarjeta crédito,Pago mensual tarjeta 5267xxxxxxxx3740 liquidacion al dia : 27.05.2021
31/5/21,31/5/21,"-20,00",EUR,Ingreso fondos-planes,ING,Cuenta NÓMINA,Cuenta,No computable,Inversiones,Aportaciones al plan: 4103616046-15-10
28/5/21,28/5/21,"100,00",EUR,Transferencia recibida de a.e.a.t. devoluciones tributarias aeat apl:abono antic dedu familiares-fng21mod:143inf:familia numerosa gen 04-2021 exp:2021dev14329420136d aeat,ING,Cuenta NÓMINA,Cuenta,Ingreso,Devolución impuestos,Aeat apl:abono antic dedu familiares-fng21mod:143inf:familia numerosa gen 04-2021 exp:2021dev14329420136d aeat
26/5/21,26/5/21,"-68,98",EUR,Recibo vodafone,ING,Cuenta NÓMINA,Cuenta,Gasto,Internet,Factura: yi21-008930633/
21/5/21,21/5/21,"-178,67",EUR,"Recibo endesa energia, s.a.",ING,Cuenta NÓMINA,Cuenta,Gasto,Gas,Factura de gas pmo101n0575596 contrato 012162262388 de endesa energia sau
21/5/21,21/5/21,"-962,50",EUR,Recibo asteri nova s.l.,ING,Cuenta NÓMINA,Cuenta,Gasto,Alquiler y compra,Recibo mejoras 3
21/5/21,21/5/21,"-50,00",EUR,Reintegro efectivo tarjeta bankia 2257 meco es,ING,Cuenta NÓMINA,Cuenta,Gasto,Ayuntamiento,Tasas evau natalia
20/5/21,20/5/21,"-1.244,80",EUR,Recibo asteri nova s.l.,ING,Cuenta NÓMINA,Cuenta,Gasto,Alquiler y compra,Recibo la gomera - mayo 2021
19/5/21,19/5/21,"-110,00",EUR,Transferencia emitida periódica,ING,Cuenta NÓMINA,Cuenta,No computable,Traspasos y transferencias,Universidad sofi
14/5/21,14/5/21,"-100,00",EUR,Reintegro efectivo tarjeta bankia 2257 meco es,ING,Cuenta NÓMINA,Cuenta,Gasto,Efectivo,Bankia 2257 meco es
11/5/21,11/5/21,"-99,02",EUR,Recibo residencial los olmedos ( c/ estonia 8 ),ING,Cuenta NÓMINA,Cuenta,Gasto,Comunidad,"Cuota mayo duplex j 99,02"
11/5/21,11/5/21,"-50,55",EUR,"Recibo canal de isabel ii, s.a.",ING,Cuenta NÓMINA,Cuenta,Gasto,Agua,Recibo contrato 238476419 factura del 30/04/21 estonia 008 28880 meco
11/5/21,11/5/21,"-65,00",EUR,Recibo fundacion colegio alborada,ING,Cuenta NÓMINA,Cuenta,Gasto,Estudios,Cobro procedente de la factura 58424
10/5/21,10/5/21,"-242,87",EUR,"Recibo volkswagen bank, gmbh s.e.",ING,Cuenta NÓMINA,Cuenta,Gasto,Compra vehículo,"Vcto. 09/05/2021, contrato: 01fi50031252,atencion cliente volkswagen bank : 914279900,el pago de este recibo no implica pagos anteriores."
6/5/21,6/5/21,"-43,25",EUR,Recibo ayuntamiento de meco,ING,Cuenta NÓMINA,Cuenta,Gasto,Ayuntamiento,S.e.p. personas fisicas. plazo 2 de 5 de 2021 exp. 0000011637
6/5/21,6/5/21,"-400,00",EUR,Traspaso periódico emitido nómina,ING,Cuenta NÓMINA,Cuenta,No computable,Traspasos y transferencias,Spo to 2700287602
6/5/21,6/5/21,"400,00",EUR,Traspaso periódico recibido,ING,Cuenta Impuestos Cero,Cuenta,No computable,Traspasos y transferencias,Spo from 1708097649
5/5/21,5/5/21,"100,00",EUR,Transferencia recibida de a.e.a.t. devoluciones tributarias aeat apl:abono antic dedu familiares-fng21mod:143inf:familia numerosa gen 03-2021 exp:2021dev14329420093h aeat,ING,Cuenta NÓMINA,Cuenta,Ingreso,Devolución impuestos,Aeat apl:abono antic dedu familiares-fng21mod:143inf:familia numerosa gen 03-2021 exp:2021dev14329420093h aeat
5/5/21,5/5/21,"-607,51",EUR,Cargo mensual tarjeta crédito,ING,Cuenta NÓMINA,Cuenta,No computable,Tarjeta crédito,Liq. tarjeta cr�dito : 0160001
4/5/21,4/5/21,"-70,00",EUR,Recibo fundacion colegio alborada,ING,Cuenta NÓMINA,Cuenta,Gasto,Estudios,Cobro procedente de la factura 56312
4/5/21,4/5/21,"-180,00",EUR,Recibo fundacion colegio alborada,ING,Cuenta NÓMINA,Cuenta,Gasto,Estudios,Cobro procedente de la factura 56653
3/5/21,3/5/21,"-6,75",EUR,Recibo telefonica moviles espana,ING,Cuenta NÓMINA,Cuenta,Gasto,Móvil,Factura tuenti
3/5/21,3/5/21,"-87,89",EUR,Recibo servicios financieros carrefour efc sa,ING,Cuenta NÓMINA,Cuenta,Gasto,Electrónica,Financie-mayo
3/5/21,3/5/21,"-6,35",EUR,Recibo telefonica moviles espana,ING,Cuenta NÓMINA,Cuenta,Gasto,Móvil,Factura tuenti
3/5/21,3/5/21,"-6,75",EUR,Recibo telefonica moviles espana,ING,Cuenta NÓMINA,Cuenta,Gasto,Móvil,Factura tuenti
3/5/21,3/5/21,"-136,44",EUR,Cargo cuota de préstamo,ING,Cuenta NÓMINA,Cuenta,Gasto,Préstamos,Cargo cuota pr�stamo 7715027306/10
3/5/21,3/5/21,"-90,23",EUR,Cargo cuota de préstamo,ING,Cuenta NÓMINA,Cuenta,Gasto,Préstamos,Cargo cuota pr�stamo 7712284698/24
3/5/21,3/5/21,"-13,24",EUR,Recibo metlife europe designated activitycompany,ING,Cuenta NÓMINA,Cuenta,Gasto,Seguro vida,0020217239004218356p:2203014569 p.net 12.20 con 0.04 clea 0.02 ips 0.98 mes vto 010521 politica privacidad www.metlife.es 900201040
1/5/21,1/5/21,"0,02",EUR,Intereses a su favor,ING,Cuenta NARANJA,Cuenta,Ingreso,Rendimientos,
1/5/21,1/5/21,"-170,00",EUR,Reintegro efectivo tarjeta bankia 2257 meco es,ING,Cuenta NÓMINA,Cuenta,Gasto,Ropa,Bankia 2257 meco es
1/5/21,1/5/21,"0,01",EUR,Abono promoción cta. impuestos cero,ING,Cuenta Impuestos Cero,Cuenta,Ingreso,Devolución impuestos,Abono promoci�n devoluci�n hacienda
1/5/21,1/5/21,"0,02",EUR,Intereses a su favor,ING,Cuenta Impuestos Cero,Cuenta,Ingreso,Rendimientos,
30/4/21,30/4/21,"-299,82",EUR,Recibo wizink bank s.a.u.,ING,Cuenta NÓMINA,Cuenta,No computable,Tarjeta crédito,Pago mensual tarjeta 5267xxxxxxxx3740 liquidacion al dia : 27.04.2021
30/4/21,30/4/21,"4.500,00",EUR,Transferencia recibida de javier hernando plazas becerra ing nomina abril 2021,ING,Cuenta NÓMINA,Cuenta,No computable,Traspasos y transferencias,Ing nomina abril 2021
30/4/21,30/4/21,"-20,00",EUR,Ingreso fondos-planes,ING,Cuenta NÓMINA,Cuenta,No computable,Inversiones,Aportaciones al plan: 4103616046-15-9
29/4/21,29/4/21,"-115,07",EUR,"Recibo endesa energia, s.a.",ING,Cuenta NÓMINA,Cuenta,Gasto,Electricidad,Factura de electricidad pm9101n0474697 contrato 012162261633 de endesa energia sau
26/4/21,26/4/21,"-68,98",EUR,Recibo vodafone,ING,Cuenta NÓMINA,Cuenta,Gasto,Internet,Factura: yi21-007221630/
19/4/21,19/4/21,"-110,00",EUR,Transferencia emitida periódica,ING,Cuenta NÓMINA,Cuenta,No computable,Traspasos y transferencias,Universidad sofi
16/4/21,16/4/21,"1.407,74",EUR,Transferencia recibida de a.e.a.t. devoluciones tributarias aeat apl:declaracion i.r.p.f 20mod:100inf:expediente agencia tributaria exp:2020dev10092520152e aeat,ING,Cuenta NÓMINA,Cuenta,Ingreso,Devolución impuestos,Aeat apl:declaracion i.r.p.f 20mod:100inf:expediente agencia tributaria exp:2020dev10092520152e aeat
15/4/21,15/4/21,"866,66",EUR,Transferencia recibida de a.e.a.t. devoluciones tributarias aeat apl:declaracion i.r.p.f 20mod:100inf:expediente agencia tributaria exp:2020dev10029420124r aeat,ING,Cuenta NÓMINA,Cuenta,Ingreso,Devolución impuestos,Aeat apl:declaracion i.r.p.f 20mod:100inf:expediente agencia tributaria exp:2020dev10029420124r aeat
13/4/21,13/4/21,"-962,50",EUR,Recibo asteri nova s.l.,ING,Cuenta NÓMINA,Cuenta,Gasto,Alquiler y compra,Recibo mejoras 2
13/4/21,13/4/21,"-1.244,80",EUR,Recibo asteri nova s.l.,ING,Cuenta NÓMINA,Cuenta,Gasto,Alquiler y compra,Recibo la gomera - abril 2021
13/4/21,13/4/21,"-99,02",EUR,Recibo residencial los olmedos ( c/ estonia 8 ),ING,Cuenta NÓMINA,Cuenta,Gasto,Comunidad,"Cuota abril duplex j 99,02"
9/4/21,9/4/21,"-242,87",EUR,"Recibo volkswagen bank, gmbh s.e.",ING,Cuenta NÓMINA,Cuenta,Gasto,Compra vehículo,"Vcto. 09/04/2021, contrato: 01fi50031252,atencion cliente volkswagen bank : 914279900,el pago de este recibo no implica pagos anteriores."
6/4/21,6/4/21,"-70,00",EUR,Recibo fundacion colegio alborada,ING,Cuenta NÓMINA,Cuenta,Gasto,Estudios,Cobro procedente de la factura 1109
6/4/21,6/4/21,"-180,00",EUR,Recibo fundacion colegio alborada,ING,Cuenta NÓMINA,Cuenta,Gasto,Estudios,Cobro procedente de la factura 1448
6/4/21,6/4/21,"-400,00",EUR,Traspaso periódico emitido nómina,ING,Cuenta NÓMINA,Cuenta,No computable,Traspasos y transferencias,Spo to 2700287602
6/4/21,6/4/21,"-65,00",EUR,Recibo fundacion colegio alborada,ING,Cuenta NÓMINA,Cuenta,Gasto,Estudios,Cobro procedente de la factura 1723
6/4/21,6/4/21,"400,00",EUR,Traspaso periódico recibido,ING,Cuenta Impuestos Cero,Cuenta,No computable,Traspasos y transferencias,Spo from 1708097649
5/4/21,5/4/21,"-837,47",EUR,Cargo mensual tarjeta crédito,ING,Cuenta NÓMINA,Cuenta,No computable,Tarjeta crédito,Liq. tarjeta cr�dito : 0160001
3/4/21,3/4/21,"-136,44",EUR,Cargo cuota de préstamo,ING,Cuenta NÓMINA,Cuenta,Gasto,Préstamos,Cargo cuota pr�stamo 7715027306/9
3/4/21,3/4/21,"-90,23",EUR,Cargo cuota de préstamo,ING,Cuenta NÓMINA,Cuenta,Gasto,Préstamos,Cargo cuota pr�stamo 7712284698/23
2/4/21,2/4/21,"-70,00",EUR,Reintegro efectivo tarjeta bankia 2257 meco es,ING,Cuenta NÓMINA,Cuenta,Gasto,Efectivo,Bankia 2257 meco es
1/4/21,1/4/21,"0,02",EUR,Intereses a su favor,ING,Cuenta NARANJA,Cuenta,Ingreso,Rendimientos,
1/4/21,1/4/21,"4.500,00",EUR,Transferencia recibida de javier hernando plazas becerra nomina marzo ing,ING,Cuenta NÓMINA,Cuenta,No computable,Traspasos y transferencias,Nomina marzo ing
1/4/21,1/4/21,"0,02",EUR,Intereses a su favor,ING,Cuenta Impuestos Cero,Cuenta,Ingreso,Rendimientos,
1/4/21,1/4/21,"0,01",EUR,Abono promoción cta. impuestos cero,ING,Cuenta Impuestos Cero,Cuenta,Ingreso,Devolución impuestos,Abono promoci�n devoluci�n hacienda
1/4/21,1/4/21,"-6,35",EUR,Recibo telefonica moviles espana,ING,Cuenta NÓMINA,Cuenta,Gasto,Móvil,Factura tuenti
1/4/21,1/4/21,"-6,55",EUR,Recibo telefonica moviles espana,ING,Cuenta NÓMINA,Cuenta,Gasto,Móvil,Factura tuenti
1/4/21,1/4/21,"-13,24",EUR,Recibo metlife europe designated activitycompany,ING,Cuenta NÓMINA,Cuenta,Gasto,Seguro vida,0020217231924220773p:2203014569 p.net 12.20 con 0.04 clea 0.02 ips 0.98 mes vto 010421 politica privacidad www.metlife.es 900201040
1/4/21,1/4/21,"-7,03",EUR,Recibo telefonica moviles espana,ING,Cuenta NÓMINA,Cuenta,Gasto,Móvil,Factura tuenti
31/3/21,31/3/21,"-377,13",EUR,Recibo wizink bank s.a.u.,ING,Cuenta NÓMINA,Cuenta,No computable,Tarjeta crédito,Pago mensual tarjeta 5267xxxxxxxx3740 liquidacion al dia : 26.03.2021
31/3/21,31/3/21,"-20,00",EUR,Ingreso fondos-planes,ING,Cuenta NÓMINA,Cuenta,No computable,Inversiones,Aportaciones al plan: 4103616046-15-8
25/3/21,25/3/21,"-69,62",EUR,Recibo vodafone,ING,Cuenta NÓMINA,Cuenta,Gasto,Internet,Factura: yi21-005250470/
25/3/21,25/3/21,"100,00",EUR,Transferencia recibida de a.e.a.t. devoluciones tributarias aeat apl:abono antic dedu familiares-fng21mod:143inf:familia numerosa gen 02-2021 exp:2021dev14329420054z aeat,ING,Cuenta NÓMINA,Cuenta,Ingreso,Devolución impuestos,Aeat apl:abono antic dedu familiares-fng21mod:143inf:familia numerosa gen 02-2021 exp:2021dev14329420054z aeat
19/3/21,19/3/21,"-40,00",EUR,Reintegro efectivo tarjeta ing bank alcala de hen28,ING,Cuenta NÓMINA,Cuenta,Gasto,Efectivo,Ing bank alcala de hen28
19/3/21,19/3/21,"-110,00",EUR,Transferencia emitida periódica,ING,Cuenta NÓMINA,Cuenta,No computable,Traspasos y transferencias,Universidad sofi
18/3/21,18/3/21,"-217,80",EUR,"Recibo endesa energia, s.a.",ING,Cuenta NÓMINA,Cuenta,Gasto,Gas,Factura de gas pmo101n0296723 contrato 012162262388 de endesa energia sau
12/3/21,12/3/21,"-962,50",EUR,Recibo asteri nova s.l.,ING,Cuenta NÓMINA,Cuenta,Gasto,Alquiler y compra,Recibo mejoras 1
12/3/21,12/3/21,"-1.244,80",EUR,Recibo asteri nova s.l.,ING,Cuenta NÓMINA,Cuenta,Gasto,Alquiler y compra,Recibo la gomera - marzo 2021
11/3/21,11/3/21,"-99,02",EUR,Recibo residencial los olmedos ( c/ estonia 8 ),ING,Cuenta NÓMINA,Cuenta,Gasto,Comunidad,"Cuota marzo duplex j 99,02"
9/3/21,9/3/21,"-60,47",EUR,"Recibo canal de isabel ii, s.a.",ING,Cuenta NÓMINA,Cuenta,Gasto,Agua,Recibo contrato 238476419 factura del 01/03/21 estonia 008 28880 meco
9/3/21,9/3/21,"-242,87",EUR,"Recibo volkswagen bank, gmbh s.e.",ING,Cuenta NÓMINA,Cuenta,Gasto,Compra vehículo,"Vcto. 09/03/2021, contrato: 01fi50031252,atencion cliente volkswagen bank : 914279900,el pago de este recibo no implica pagos anteriores."
9/3/21,9/3/21,"100,00",EUR,Transferencia recibida de a.e.a.t. devoluciones tributarias aeat apl:abono antic dedu familiares-fng21mod:143inf:familia numerosa gen 01-2021 exp:2021dev14329420015x aeat,ING,Cuenta NÓMINA,Cuenta,Ingreso,Devolución impuestos,Aeat apl:abono antic dedu familiares-fng21mod:143inf:familia numerosa gen 01-2021 exp:2021dev14329420015x aeat
6/3/21,6/3/21,"-400,00",EUR,Traspaso periódico emitido nómina,ING,Cuenta NÓMINA,Cuenta,No computable,Traspasos y transferencias,Spo to 2700287602
6/3/21,6/3/21,"400,00",EUR,Traspaso periódico recibido,ING,Cuenta Impuestos Cero,Cuenta,No computable,Traspasos y transferencias,Spo from 1708097649
5/3/21,5/3/21,"-43,25",EUR,Recibo ayuntamiento de meco,ING,Cuenta NÓMINA,Cuenta,Gasto,Ayuntamiento,S.e.p. personas fisicas. plazo 1 de 5 de 2021 exp. 0000011637
5/3/21,5/3/21,"-677,15",EUR,Cargo mensual tarjeta crédito,ING,Cuenta NÓMINA,Cuenta,No computable,Tarjeta crédito,Liq. tarjeta cr�dito : 0160001
3/3/21,3/3/21,"-65,00",EUR,Recibo fundacion colegio alborada,ING,Cuenta NÓMINA,Cuenta,Gasto,Estudios,Lucia- +comedor 65e
3/3/21,3/3/21,"-136,44",EUR,Cargo cuota de préstamo,ING,Cuenta NÓMINA,Cuenta,Gasto,Préstamos,Cargo cuota pr�stamo 7715027306/8
3/3/21,3/3/21,"-70,00",EUR,Recibo fundacion colegio alborada,ING,Cuenta NÓMINA,Cuenta,Gasto,Estudios,Lucia- +cuota secundaria 156e / +beca fca -86e
3/3/21,3/3/21,"-180,00",EUR,Recibo fundacion colegio alborada,ING,Cuenta NÓMINA,Cuenta,Gasto,Estudios,Natalia- +cuota bachillerato 350e / +beca fca -170e
3/3/21,3/3/21,"-90,23",EUR,Cargo cuota de préstamo,ING,Cuenta NÓMINA,Cuenta,Gasto,Préstamos,Cargo cuota pr�stamo 7712284698/22
2/3/21,2/3/21,"-6,15",EUR,Recibo telefonica moviles espana,ING,Cuenta NÓMINA,Cuenta,Gasto,Móvil,Factura tuenti
2/3/21,2/3/21,"-6,05",EUR,Recibo telefonica moviles espana,ING,Cuenta NÓMINA,Cuenta,Gasto,Móvil,Factura tuenti
2/3/21,2/3/21,"-6,44",EUR,Recibo telefonica moviles espana,ING,Cuenta NÓMINA,Cuenta,Gasto,Móvil,Factura tuenti
1/3/21,1/3/21,"0,02",EUR,Intereses a su favor,ING,Cuenta NARANJA,Cuenta,Ingreso,Rendimientos,
1/3/21,1/3/21,"-13,24",EUR,Recibo metlife europe designated activitycompany,ING,Cuenta NÓMINA,Cuenta,Gasto,Seguro vida,0020217224167225300p:2203014569 p.net 12.20 con 0.04 clea 0.02 ips 0.98 mes vto 010321 politica privacidad www.metlife.es 900201040
1/3/21,1/3/21,"0,02",EUR,Intereses a su favor,ING,Cuenta Impuestos Cero,Cuenta,Ingreso,Rendimientos,
27/2/21,27/2/21,"5.000,00",EUR,Transferencia recibida de javier hernando plazas becerra ing nomina febrero 2021,ING,Cuenta NÓMINA,Cuenta,No computable,Traspasos y transferencias,Ing nomina febrero 2021
26/2/21,26/2/21,"-357,72",EUR,Recibo wizink bank s.a.u.,ING,Cuenta NÓMINA,Cuenta,No computable,Tarjeta crédito,Pago mensual tarjeta 5267xxxxxxxx3740 liquidacion al dia : 23.02.2021
24/2/21,24/2/21,"-68,98",EUR,Recibo vodafone,ING,Cuenta NÓMINA,Cuenta,Gasto,Internet,Factura: yi21-003286567/
22/2/21,22/2/21,"-114,74",EUR,"Recibo endesa energia, s.a.",ING,Cuenta NÓMINA,Cuenta,Gasto,Electricidad,Factura de electricidad pm9101n0183740 contrato 012162261633 de endesa energia sau
19/2/21,19/2/21,"-110,00",EUR,Transferencia emitida periódica,ING,Cuenta NÓMINA,Cuenta,No computable,Traspasos y transferencias,Universidad sofi
11/2/21,11/2/21,"-99,02",EUR,Recibo residencial los olmedos ( c/ estonia 8 ),ING,Cuenta NÓMINA,Cuenta,Gasto,Comunidad,"Cuota febrero duplex j 99,02"
11/2/21,11/2/21,"-1.244,80",EUR,Recibo asteri nova s.l.,ING,Cuenta NÓMINA,Cuenta,Gasto,Alquiler y compra,Recibo la gomera - febrero 2021
9/2/21,9/2/21,"-242,87",EUR,"Recibo volkswagen bank, gmbh s.e.",ING,Cuenta NÓMINA,Cuenta,Gasto,Compra vehículo,"Vcto. 09/02/2021, contrato: 01fi50031252,atencion cliente volkswagen bank : 914279900,el pago de este recibo no implica pagos anteriores."
6/2/21,6/2/21,"-400,00",EUR,Traspaso periódico emitido nómina,ING,Cuenta NÓMINA,Cuenta,No computable,Traspasos y transferencias,Spo to 2700287602
6/2/21,6/2/21,"400,00",EUR,Traspaso periódico recibido,ING,Cuenta Impuestos Cero,Cuenta,No computable,Traspasos y transferencias,Spo from 1708097649
5/2/21,5/2/21,"-820,17",EUR,Cargo mensual tarjeta crédito,ING,Cuenta NÓMINA,Cuenta,No computable,Tarjeta crédito,Liq. tarjeta cr�dito : 0160001
3/2/21,3/2/21,"-90,00",EUR,Reintegro efectivo tarjeta bankia 2257 meco es,ING,Cuenta NÓMINA,Cuenta,Gasto,Efectivo,Bankia 2257 meco es
3/2/21,3/2/21,"-136,44",EUR,Cargo cuota de préstamo,ING,Cuenta NÓMINA,Cuenta,Gasto,Préstamos,Cargo cuota pr�stamo 7715027306/7
3/2/21,3/2/21,"-90,23",EUR,Cargo cuota de préstamo,ING,Cuenta NÓMINA,Cuenta,Gasto,Préstamos,Cargo cuota pr�stamo 7712284698/21
2/2/21,2/2/21,"-47,00",EUR,Recibo fundacion colegio alborada,ING,Cuenta NÓMINA,Cuenta,Gasto,Estudios,Lucia- +comedor 65e / +abono comedor -18e
2/2/21,2/2/21,"-70,00",EUR,Recibo fundacion colegio alborada,ING,Cuenta NÓMINA,Cuenta,Gasto,Estudios,Lucia- +cuota secundaria 156e / +beca fca -86e
2/2/21,2/2/21,"-180,00",EUR,Recibo fundacion colegio alborada,ING,Cuenta NÓMINA,Cuenta,Gasto,Estudios,Natalia- +cuota bachillerato 350e / +beca fca -170e
1/2/21,1/2/21,"0,02",EUR,Intereses a su favor,ING,Cuenta NARANJA,Cuenta,Ingreso,Rendimientos,
1/2/21,1/2/21,"-13,24",EUR,Recibo metlife europe designated activitycompany,ING,Cuenta NÓMINA,Cuenta,Gasto,Seguro vida,0020217216273227705p:2203014569 p.net 12.20 con 0.04 clea 0.02 ips 0.98 mes vto 010221 politica privacidad www.metlife.es 900201040
